01:30  |               22
02:00  |               19
02:30  |               19
03:00  |               23
03:30  |               24
04:00  |               31
04:30  |               35
05:00  |               35
05:30  |               45
06:00  |               48
06:30  |               58
07:00  |               49
07:30  |               52
08:00  |               66
08:30  |               64
09:00  |               65
09:30  |               63
10:00  |               58
10:30  |               47
11:00  |               48
11:30  |               42
12:00  |               34
12:30  |               29
13:00  |               34
13:30  |               26
14:00  |               22
14:30  |               34
15:00  |               34
15:30  |               42
16:00  |               43
16:30  |               41
17:00  |               39
17:30  |               37
18:00  |               35
18:30  |               31
19:00  |               22
19:30  |               20
20:00  |               21
20:30  |               20
21:00  |               22
21:30  |               21
22:00  |               20
22:30  |               21
23:00  |               21
23:30  |               21
